"time" "survival" "NA." "NA..1"
0.301974473892494 0.9999 1 1
1.12011450108547 0.99888 1 1
1.72265116706071 0.991917503732862 1 1
1.95120234420762 0.965334218474277 1 1
2.98151853246455 0.940301960832705 1 1
3.50460203401263 0.919224349294149 1 1
3.72042539473898 0.884201718813628 1 1
3.72202905471268 0.856853196687932 1 1
4.02734867391054 0.832574317904167 1 1
4.79697666988438 0.814233186148084 1 1
5.38358600215007 0.793199402741957 1 1
5.51247500957676 0.769720544319261 1 1
5.64727480340466 0.738688698636777 1 1
5.82938747578634 0.716517609240223 1 1
6.54666868210888 0.703457988326319 1 1
7.08336500880372 0.683457479299579 1 1
7.29627646063046 0.661196043165467 1 1
7.51165437839253 0.632468039290694 1 1
7.97801794424864 0.609964925633616 1 1
8.62757262443041 0.603690743298812 1 1
9.13204511472872 0.585281067598751 1 1
9.469136955336 0.549888862494909 1 1
10.2642303622023 0.536275867813467 1 1
10.9151338850262 0.526260931955244 1 1
11.3973755527326 0.49501790077372 1 1
12.198782054497 0.484005762799708 1 1
12.8216949811499 0.463591013981267 1 1
14.0631246870699 0.445301220430173 1 1
14.8528326174818 0.436573725582141 1 1
15.5555426718316 0.421955171711687 1 1
16.6448856606876 0.394643804681811 1 1
17.4345935910996 0.385916309833779 1 1
18.2243132759163 0.377283679060182 1 1
19.0136803285897 0.365805126053531 1 1
19.8038584351926 0.360872194182903 1 1
20.6432368634443 0.35134200332042 1 1
21.2856640395632 0.343051300199732 1 1
22.3986761565829 0.33270533169152 1 1
23.2508376354977 0.330705418512531 1 1
24.0156438593935 0.31440460838876 1 1
24.9727874086247 0.303194836926342 1 1
25.7630830592754 0.299210545800066 1 1
26.5852273795632 0.291176445635944 1 1
27.3432159387905 0.287542264644545 1 1
28.1338994847988 0.286688487974628 1 1
28.9857286048469 0.282006268300723 1 1
29.6472077895404 0.277221053346002 1 1
30.5349149352569 0.276142765033256 1 1
31.2280165963067 0.273425304567666 1 1
32.13541262244 0.268905122636288 1 1
32.8086152930878 0.263098954798425 1 1
33.7296882847683 0.26111424955485 1 1
34.4070471888408 0.259272770462874 1 1
35.0207307979803 0.246194176734084 1 1
35.8702708876319 0.24131531391101 1 1
36.5432012204539 0.235728692989004 1 1
37.3975873083574 0.232688242936647 1 1
38.141773313856 0.232688242936647 1 1
38.9823922839039 0.232688242936647 1 1
39.7731228475313 0.232688242936647 1 1
40.6187073001092 0.232688242936647 1 1
41.286576906892 0.232688242936647 1 1
42.1447738357937 0.22483711144292 1 1
42.9354338729924 0.223793606624134 1 1
43.7925452336364 0.215119472817971 1 1
44.5233685840138 0.215119472817971 1 1
45.3365815605043 0.214315104520157 1 1
46.0647732053391 0.214315104520157 1 1
46.8879817770803 0.214315104520157 1 1
47.6787899197792 0.212656564285449 1 1
48.4695369395733 0.212315053617483 1 1
49.3099172047858 0.210870200791471 1 1
49.9892463013419 0.210302580038394 1 1
50.903136999402 0.209184539161123 1 1
51.5641256965728 0.20285829119723 1 1
52.2491893038239 0.20285829119723 1 1
53.0690355280792 0.200551908387526 1 1
53.9263841807696 0.193792843084023 1 1
54.6094463557243 0.193792843084023 1 1
55.3728136445689 0.193792843084023 1 1
56.2313230447308 0.193531966879326 1 1
57.0539844489298 0.193531966879326 1 1
57.7805483699122 0.193531966879326 1 1
58.6036910516845 0.193531966879326 1 1
59.4575019742554 0.190217304513769 1 1
60.1289027809329 0.190217304513769 1 1
60.9760590586383 0.190217304513769 1 1
61.7852768263653 0.190217304513769 1 1
62.5542831534224 0.190217304513769 1 1
63.2865577560581 0.190217304513769 1 1
64.1391458748145 0.190217304513769 1 1
64.9965378718725 0.186553528403692 1 1
65.7197879056523 0.185403613554042 1 1
66.531800601539 0.185403613554042 1 1
67.2688854446438 0.184349124474005 1 1
68.0458738717833 0.178318765047544 1 1
69.5230143267106 0.170574860866024 1 1
70.1796091084331 0.170574860866024 1 1
71.0377872111743 0.170574860866024 1 1
71.828595372986 0.170574860866024 1 1
72.6827481851523 0.170574860866024 1 1
73.4501204332741 0.170574860866024 0 1
