"time" "survival" "NA." "NA..1"
0.237106965726411 0.996926112066749 1 1
0.80978984360382 0.990320667766138 1 1
1.38235843416085 0.98030946131844 1 1
1.91797738981628 0.955634466033235 1 1
1.99973450751163 0.925960821514573 1 1
2.16033943519983 0.88338619448829 1 1
2.73275564266303 0.868833971844478 1 1
3.30474191211151 0.84146959636163 1 1
3.65080277665211 0.80644929027091 1 1
3.75153321384765 0.777301492199573 1 1
3.78514127737996 0.745473430347577 1 1
4.11582723324269 0.69635475282158 1 1
4.70556159791115 0.680533457165786 1 1
5.19979456380362 0.664196345493247 1 1
5.51080647415443 0.620048434830686 1 1
5.66537236509865 0.569960565410095 1 1
6.1593779468433 0.546847406132417 1 1
6.731742997125 0.53077069947991 1 1
7.22574928182737 0.507678488342423 1 1
7.50422363349356 0.467412906165037 1 1
7.800683485519 0.441979588005831 1 1
8.1868839905228 0.436559053522764 1 1
8.75939271629297 0.424763876426593 1 1
9.14390859610722 0.398163593314232 1 1
9.42114940828809 0.356469764758075 1 1
10.0068551449134 0.349932892849686 1 1
10.579494484764 0.342030015350185 1 1
11.0478089377341 0.329346455183186 1 1
11.5154096780504 0.295394257934386 1 1
12.0880707869144 0.288140097034329 1 1
12.6608080873253 0.28315644423233 1 1
13.2328324525472 0.25692732279851 1 1
13.8055534261981 0.251457132546927 1 1
14.3784376674495 0.250852316791181 1 1
14.9513436777143 0.250852316791181 1 1
15.5032910260989 0.247192183722467 1 1
16.0965298391085 0.232333417088235 1 1
16.6694031958532 0.231404243032766 1 1
17.242309206118 0.231404243032766 1 1
17.8152097741295 0.231329865570302 1 1
18.3877184998996 0.219534688474131 1 1
18.9603088594701 0.210172198625879 1 1
19.5332148697349 0.210172198625879 1 1
20.1061208799997 0.210172198625879 1 1
20.6789180451974 0.207060318159749 1 1
21.2514703089944 0.196562574262469 1 1
21.824000803778 0.185416113765742 1 1
22.396879602776 0.184649118860135 1 1
22.9695679229068 0.178205853709384 1 1
23.5423705303579 0.17516835070572 1 1
24.1149881011951 0.166616756606773 1 1
24.6878723424465 0.166011940851027 1 1
25.2607837949647 0.166011940851027 1 1
25.8336952474828 0.166011940851027 1 1
26.4065958154943 0.166011940851027 1 1
26.7972380399058 0.166011940851027 0 1
