"time" "survival"
0.238399732090073 0.996436246611734
1.08557921238949 0.949945463773906
1.96362984186613 0.909299236492834
2.52123479276589 0.878975860584733
3.25297832958559 0.843760515772308
3.77914189791016 0.811232148449612
4.55159469026176 0.780054860203673
5.38115527456694 0.750367174591518
5.96028550865235 0.724428269563746
6.77817269788958 0.691368157323513
7.59635002950628 0.661850199966162
8.32350209771139 0.634187657071273
8.91378381598928 0.605249516733442
9.45850799957407 0.576690892990205
10.048719772814 0.546898840314535
10.8671657373373 0.520660443024615
11.8225445862627 0.496461084892925
12.8156348558154 0.468854415274462
13.7788829925162 0.447965764405466
14.780873214706 0.436252502235936
15.7827843071559 0.423573197825619
16.7844085542988 0.407391990292453
17.7861317136165 0.392418335560269
18.787686722237 0.375391841066416
19.7899440072988 0.366938971459538
20.7919540119235 0.355467219850204
21.7938749955909 0.342908670719986
22.7959047826505 0.331678429670848
23.7980433731025 0.321776496702791
24.8003501142517 0.313927403496405
25.8020930560044 0.299195259324418
26.8191772760724 0.286234192593872
27.8414152769664 0.279109011810228
28.8086967604925 0.271783810742114
29.810825459727 0.261761122493959
30.8129343765266 0.251496923685608
31.8153103561981 0.244493117439909
32.8180523109166 0.241957256557846
33.8205272027629 0.236161003113129
34.8229922033919 0.230243994388315
35.8258627439375 0.229277952147529
36.8585116189823 0.220815019600643
37.8301794897114 0.209957107331808
38.8022842225461 0.204432553267313
39.8352875328839 0.200296684923948
40.8379701402975 0.197036292361295
41.8404944882313 0.19184381531707
42.8431375307749 0.188100401634025
43.8458794854933 0.185564540751961
44.8485719841243 0.182424903469406
45.8514820895399 0.181941882349014
46.8539965462562 0.17662865002469
47.8567582834096 0.174334299702824
48.859520020563 0.172039949380957
49.824294536975 0.169785850819123
50.8651621894795 0.168900312098402
51.8679140354154 0.166485206496437
52.8705471867415 0.162621037533293
53.873536421897 0.162621037533293
54.8764168536602 0.162258771692998
55.8793467415107 0.162017261132802
56.8822865205788 0.161896505852704
57.8852065172119 0.161534240012409
58.8879682543653 0.159239889690542
59.8907102090837 0.156704028808479
60.8445172674649 0.156128119011087
61.8961050975632 0.150545509523468
62.8993515043732 0.150545509523468
63.9020538942217 0.150545509523468
64.9046573718954 0.14692285112052
65.9073300880914 0.143541703277769
66.9022653994118 0.143541703277769
67.9128139975282 0.138469981513642
68.9154273664194 0.134364301990302
69.9310060018834 0.129525465409222
70.8658913786101 0.12546463784706
71.6500918286625 0.12546463784706
