"time" "survival" "NA." "NA..1"
3.12166537613675 0.991832576365581 1 1
11.1166939012624 0.990060580220341 1 1
18.779314682646 0.985234839398161 1 1
25.694822879939 0.965293484605282 1 1
36.5749004156544 0.946186551391844 1 1
39.0828679055243 0.923044993980738 1 1
42.5783464281705 0.852125063189218 1 1
42.7257881086551 0.806948972248384 1 1
44.0643098839686 0.737377608346709 1 1
44.7961784675069 0.70166761993357 1 1
50.0591616470744 0.686431976263436 1 1
55.6951743709115 0.672595538044976 1 1
66.5271581866832 0.659999830898268 1 1
78.2565758010612 0.648792062630721 1 1
81.5762056226802 0.626748822323524 1 1
84.5465262960324 0.59776111228258 1 1
84.9538786383971 0.569372043668428 1 1
88.4439010147979 0.542961944828274 1 1
97.3392155926022 0.524419886059633 1 1
106.779250365029 0.515419088558133 1 1
118.638001713838 0.504349658445264 1 1
125.231951704761 0.484539661114701 1 1
126.900576655489 0.453133498515596 1 1
128.986322109899 0.430942526184801 1 1
131.385314295027 0.40736097304303 1 1
136.379507287338 0.385410728735732 1 1
145.464006576946 0.371697589507991 1 1
156.525755923905 0.361271349704335 1 1
167.351598492936 0.350144166961983 1 1
167.723927180077 0.325845025510203 1 1
171.169315083158 0.30320848537437 1 1
175.381497842384 0.282585637676929 1 1
184.667152765411 0.267372865898146 1 1
193.889666230302 0.250379960462223 1 1
206.133035629737 0.238555466236545 1 1
214.776952907603 0.219174852350487 1 1
225.031536360587 0.205054912190872 1 1
236.393727104888 0.195553032691626 1 1
248.413007065556 0.187823176118847 1 1
258.745434307491 0.176408655671386 1 1
264.832661228978 0.163004406307977 1 1
286.699046607411 0.153813455764072 1 1
296.776907148589 0.13291385970459 1 1
301.743026690664 0.117544205211102 1 1
313.784066352784 0.112522161826936 1 1
323.417186387581 0.108676248844788 1 1
341.998499679823 0.103137270671106 1 1
352.075832782235 0.103137270671106 1 1
357.186199392108 0.0975452617206227 1 1
372.968849306226 0.0947955871223962 1 1
385.005655490233 0.0872519783364482 1 1
394.883032361957 0.0872519783364482 1 1
407.653965665422 0.0844550972201954 1 1
417.347337140421 0.0754852123531899 1 1
427.379936976335 0.0672403343592054 1 1
504.54731526619 0.0558909389166211 1 1
516.115547074468 0.0531766588147002 1 1
539.178431821207 0.0512433411473975 0 0
