"time" "survival" "NA." "NA..1"
0.545315876760165 0.993408888509392 1 1
1.17945767291145 0.967822135948797 1 1
1.80695310005253 0.956959699857635 1 1
2.41490038304591 0.94133475963958 1 1
2.88796547142018 0.916352704864463 1 1
3.49004831116925 0.881457068618988 1 1
3.95529414188444 0.842822140509403 1 1
4.50264217801996 0.797794364135217 1 1
5.10472501776903 0.766067917112035 1 1
5.54260344667745 0.740606598068421 1 1
5.84364486655198 0.714468771237602 1 1
6.30889069726717 0.679052790152108 1 1
6.91097353701624 0.632169351196225 1 1
7.51305637676532 0.610501635182927 1 1
8.11513921651439 0.575330417265949 1 1
8.71722205626346 0.546497577793555 1 1
9.31930489601252 0.516700202470899 1 1
9.95179595999135 0.504477068561099 1 1
10.5850472295759 0.489810017448514 1 1
11.1255534152597 0.471814516450771 1 1
11.7276362550088 0.453591571331268 1 1
12.3023516929511 0.439352352037732 1 1
12.9865367381205 0.423343127355617 1 1
13.5886195778695 0.396714941255253 1 1
14.1907024176186 0.37022454599064 1 1
14.7927852573677 0.352552764214145 1 1
15.4359191998269 0.344971805147362 1 1
16.012589452184 0.333841625449631 1 1
16.5990337766149 0.313040920788338 1 1
17.2011166163639 0.297573792383872 1 1
17.803199456113 0.289409578274253 1 1
18.4052822958621 0.274493613212794 1 1
18.9617527992665 0.265574167294439 1 1
19.6094479753602 0.260783210872841 1 1
20.1932858805714 0.242852204632863 1 1
20.8136136548584 0.230262326571164 1 1
21.4156964946074 0.220306831596772 1 1
22.0021408190384 0.208560953284884 1 1
22.6198621741056 0.199844678304978 1 1
23.2219450138547 0.193471745060133 1 1
23.7814563396821 0.189765211241862 1 1
24.4261106933528 0.177281107676647 1 1
25.0281935331019 0.172423873625072 1 1
25.7671133818848 0.166814715696741 1 1
26.5881354360881 0.154827254092028 1 1
27.1263610049547 0.150165061104277 1 1
27.8744033210066 0.141670958123295 1 1
28.4764861607556 0.132955580670669 1 1
29.0785690005047 0.131543117512889 1 1
29.4617126257996 0.126285076335971 1 1
30.0364280637419 0.12625209220845 1 1
31.3555368308285 0.112231953204338 1 1
31.8335541157202 0.104929162659464 1 1
32.5268616281585 0.0957951771237859 1 1
33.2201691405968 0.0957553867477276 1 1
33.7310273076566 0.0957260675232636 1 1
34.262736828474 0.0904988686474057 1 1
35.0055663060865 0.0867752523465443 1 1
35.5920106305174 0.0804622698443009 1 1
35.9204194521987 0.0804434217714311 0 1
