"time" "survival" "NA." "NA..1"
0.307607564056746 0.98102460149037 1 1
0.75678947123079 0.958880161645062 1 1
1.21720092608418 0.932810845014237 1 1
1.61023509486147 0.906752685805466 1 1
1.9246624298833 0.882411653850915 1 1
2.07438973227465 0.844895937934165 1 1
2.17171247882903 0.826318830213076 1 1
2.23908976490513 0.792679202718131 1 1
2.53105800456826 0.753355984428518 1 1
3.00269900710101 0.738928829125123 1 1
3.49679910499246 0.718290438394981 1 1
3.9235219168078 0.693266572210682 1 1
4.12565377503612 0.673785713303162 1 1
4.24917879950898 0.635928580271538 1 1
4.57483568221017 0.622481858073423 1 1
5.06893578010162 0.619085944524408 1 1
5.56303587799307 0.597943644041832 1 1
5.96729959444971 0.592763702176745 1 1
6.16943145267803 0.555394307880655 1 1
6.48385878769986 0.522598181493046 1 1
6.9554997902326 0.509759437365803 1 1
7.44959988812405 0.499681242317114 1 1
7.9436999860155 0.482920765768751 1 1
8.28058641639604 0.473855867504848 1 1
8.54560374162872 0.446522414955224 1 1
9.02173656323321 0.431762971336818 1 1
9.51583666112466 0.428476603386159 1 1
10.1896095218857 0.410292034059177 1 1
10.6837096197771 0.403062024567726 1 1
11.1778097176686 0.403062024567726 1 1
11.67190981556 0.403062024567726 1 1
12.1660099134515 0.401418840592396 1 1
12.6601100113429 0.385753820027586 1 1
13.1542101092344 0.381152904896663 1 1
13.6483102071258 0.376661535364095 1 1
14.1424103050173 0.376551989765739 1 1
14.6365104029087 0.365487884331853 1 1
15.1306105008002 0.352561503725925 1 1
15.6247105986916 0.347631951799936 1 1
16.1188106965831 0.347631951799936 1 1
16.5455335083984 0.338142564342407 1 1
16.9722563202138 0.314877817891697 1 1
17.4663564181052 0.313891907506499 1 1
17.9604565159967 0.308998870779962 1 1
18.4545566138881 0.299760525318663 1 1
18.9486567117796 0.298226886941689 1 1
19.442756809671 0.298226886941689 1 1
19.7571841446928 0.295013549389933 1 1
20.7254207001569 0.292201879032147 1 1
21.1945662476498 0.292201879032147 1 1
22.8161129325481 0.283525867642405 1 1
23.1260484484982 0.253541411612583 1 1
24.1067622791615 0.250930574851782 1 1
24.6233214724117 0.25002682366535 1 1
25.102448840064 0.248821822083442 1 1
25.5965489379554 0.248821822083442 1 1
26.0906490358469 0.248821822083442 1 1
26.5847491337383 0.248821822083442 1 1
27.0788492316298 0.248821822083442 1 1
27.5729493295212 0.248821822083442 1 1
28.0670494274127 0.248821822083442 1 1
28.5611495253041 0.248821822083442 1 1
28.9878723371195 0.248821822083442 1 1
29.1 0.210261771462371 1 1
29.11 0.145191686039313 1 1
29.3696769582174 0.123611203163316 1 1
29.8637770561088 0.123501657564961 1 1
30.3578771540003 0.123501657564961 1 1
30.8519772518917 0.123501657564961 1 1
31.211322777631 0.123501657564961 0 1
