"time" "survival" "NA." "NA..1"
0.298309151106668 0.990028410395343 1 1
0.61030337957515 0.98085091692418 1 1
1.00716109705475 0.974019844028404 1 1
1.37383831213091 0.96454198015515 1 1
1.79796008663393 0.93719989932263 1 1
2.15644513077066 0.929700871222235 1 1
2.51478211767928 0.928180534999858 1 1
2.87355439283854 0.909082844656109 1 1
3.2321549216132 0.896920436890861 1 1
3.59062219888255 0.890138851815828 1 1
3.94926122253652 0.876421984162296 1 1
4.30788544046767 0.863302985696564 1 1
4.66655012737451 0.848549811450842 1 1
5.02519606036579 0.834553938176335 1 1
5.38384988974256 0.820239201335 1 1
5.74243265164984 0.808794236595114 1 1
6.10085551175077 0.803806259083487 1 1
6.45925764383975 0.799655298434782 1 1
6.81779776526534 0.789932196955765 1 1
7.17643476547052 0.776297038091231 1 1
7.53488748377911 0.770103357717537 1 1
7.89328073243441 0.766311118581513 1 1
8.24099140531944 0.755453024492484 1 1
8.61015606408188 0.755139425182656 1 1
8.96858724358895 0.749815502127406 1 1
9.32708765747603 0.741695828870151 1 1
9.68544241125202 0.739458049622412 1 1
10.0438475044855 0.735187515136147 1 1
10.4154468656594 0.724246001374592 1 1
10.7433290729745 0.718145835320087 1 1
11.1294213386109 0.70880002342947 1 1
11.4545399465847 0.704446120921553 1 1
11.8361809296877 0.701672434939573 1 1
12.1944734994279 0.701672434939573 1 1
12.5527986417583 0.700630394067437 1 1
12.9115472277611 0.682489294424171 1 1
13.2876417430486 0.672149758574082 1 1
13.5869604017379 0.654479324414064 1 1
13.9520449097124 0.654479324414064 1 1
14.315613897392 0.654479324414064 1 1
14.6847862057779 0.654479324414064 1 1
15.0337797945445 0.654479324414064 1 1
15.3986850936162 0.654479324414064 1 1
15.7325297135645 0.654479324414064 1 1
16.1044250411374 0.654479324414064 1 1
16.4627501834678 0.654479324414064 1 1
16.8210486754971 0.654479324414064 1 1
17.1793412452373 0.654479324414064 1 1
17.5376456595557 0.654479324414064 1 1
17.895944151585 0.654479324414064 1 1
18.2542426436143 0.654479324414064 1 1
18.6125411356436 0.654479324414064 1 1
18.8730827700113 0.654479324414064 0 1
