"time" "survival" "NA." "NA..1"
0.03 0.99755650453665 1 1
0.0684961789009772 0.989960935432585 1 1
0.100062435906145 0.951690806622434 1 1
0.132652037901506 0.92070918016953 1 1
0.170437083693229 0.891774593558545 1 1
0.205017147922261 0.864774671377996 1 1
0.228295435061805 0.82919755629778 1 1
0.256634219405597 0.79581463191242 1 1
0.296308517486906 0.750731183704329 1 1
0.35581996460887 0.702801037987545 1 1
0.377074052866714 0.656732587852843 1 1
0.405412837210506 0.623109506241912 1 1
0.434460091162893 0.59401464204135 1 1
0.483988557436475 0.563388149633957 1 1
0.525262279331127 0.521915155985362 1 1
0.589024544104659 0.483544596468181 1 1
0.639207808046791 0.456486222730954 1 1
0.758230702290718 0.394062392707177 1 1
0.786097173562114 0.369948663483732 1 1
0.796097173562114 0.334714721676551 1 1
0.895507107626676 0.291992052243356 1 1
0.961375040586744 0.270486802917639 1 1
1.03867567196986 0.251462951044662 1 1
1.11093048910283 0.243049541532397 1 1
1.19181410275073 0.223632823463249 1 1
1.26974575969616 0.205855840474506 1 1
1.34767741664159 0.195132505942093 1 1
1.43008361848341 0.175986960468717 1 1
1.55313360313408 0.156259760877641 1 1
1.63106526007951 0.150398342637821 1 1
1.70899691702494 0.145084495288875 1 1
1.78692857397037 0.142271656254993 1 1
1.8648602309158 0.142271656254993 1 1
1.94279188786123 0.137278292192168 1 1
2.02017856818466 0.133372264084324 1 1
2.08752579618222 0.115749115360621 1 1
2.16241746652562 0.105434086100153 1 1
2.24034912347104 0.0891328128706032 1 1
2.31828078041647 0.0863494631987584 1 1
2.39940055060058 0.0756883407801602 1 1
2.47414409430733 0.0746005519147898 1 1
2.55207575125276 0.073947575839357 1 1
2.63000740819819 0.0737400443378499 1 1
2.70793906514361 0.073358680807493 1 1
2.78587072208904 0.073358680807493 1 1
2.86380237903447 0.073358680807493 1 1
2.9417340359799 0.073358680807493 1 1
3.01966569292533 0.073358680807493 1 1
3.09759734987076 0.073358680807493 1 1
3.17552900681619 0.073358680807493 1 1
3.25346066376161 0.073358680807493 1 1
3.33139232070704 0.073358680807493 1 1
3.40932397765247 0.073358680807493 1 1
3.4872556345979 0.073358680807493 1 1
3.60769546805902 0.0467611814879262 1 1
3.68562712500444 0.0467611814879262 1 1
3.76355878194987 0.0467611814879262 1 1
3.8414904388953 0.0467611814879262 1 1
3.92493241501869 0.0467611814879262 1 1
3.99074136977261 0.0467611814879262 0 0
