"time" "survival"
0.209020018786798 1
0.413405495679552 1
0.617796731153321 1
0.822187966627089 1
1.02657920210085 1
1.22811497313131 1
1.25 0.983109411399353
1.43516504150083 0.983109411399353
1.57501205310661 0.960375251878944
1.69139970211398 0.942281661861378
1.88046646757269 0.932765077634565
2.0847779688478 0.92655129801742
2.28909242324138 0.920569092106883
2.49336848709486 0.911576428010445
2.68752219599092 0.893392252405773
2.83733128004171 0.847466935505103
2.90083416251708 0.808395133156583
3.05290142269354 0.764310076259394
3.25309040222653 0.747048649688213
3.45308355836448 0.738448848785429
3.66157726601533 0.723945542579306
3.86120727471421 0.714889280820785
4.07009292270919 0.703100279109825
4.27431523980654 0.689892973553127
4.48275651729991 0.643257918340367
4.68643261470682 0.639255679779503
4.83068297592092 0.606648995231424
4.8540657032708 0.566883933643529
4.98117279060164 0.526929880442353
5.15328429668315 0.509525570691075
5.36191508176522 0.495097000354824
5.57239153776545 0.4866323394852
5.77350054202156 0.472132459101578
5.98083617196014 0.460217728371802
6.1851026381786 0.450472449728889
6.37044832671049 0.414081097007914
6.57313022338646 0.401500676978875
6.78437321050396 0.369083778749351
6.95401934360032 0.327008963324334
7.13627404240567 0.27986739969074
7.28404026482856 0.210736065275076
7.50126280004997 0.208229901286392
7.67774027381957 0.204951829043902
7.81660077687562 0.165992789032806
8.02098241471436 0.165992789032806
8.22537365018814 0.165317595408859
8.42043636832385 0.16237419269966
8.57791014084029 0.125947456697562
8.78229753726005 0.125947456697562
8.99446429674861 0.125947456697562
