"time" "survival"
0.159656652360515 0.995672014260249
0.6758226037196 0.992017825311943
1.19198855507868 0.985001782531194
1.69732585011555 0.968630168306639
2.03662374821173 0.936181818181818
2.55278969957081 0.934866310160428
3.0689556509299 0.922442067736185
3.49127324749642 0.906280112044818
3.69982514703544 0.868368191721133
3.85623907168971 0.836657952069716
4.33590844062947 0.822755793226381
4.85207439198855 0.810916221033868
5.29785407725321 0.790946078431372
5.5465522174535 0.750870588235294
5.83748211731044 0.719415329768271
6.35364806866953 0.716491978609625
6.86981402002861 0.703190730837789
7.26866952789699 0.677191176470588
7.57367668097281 0.6470623885918
8.0898426323319 0.634199643493761
8.60600858369098 0.629083778966132
9.05178826895565 0.611872549019608
9.49756795422031 0.572516934046345
10.0137339055794 0.559946524064171
10.5298998569384 0.555561497326203
11.0038340486409 0.540564705882353
11.3641074550945 0.513249237472766
11.8437768240343 0.510688057040998
12.3599427753934 0.504549019607843
12.9199046256556 0.478623952692188
13.3727229375298 0.464151960784313
13.9084406294706 0.459675579322638
14.4246065808297 0.456167557932263
14.9407725321888 0.450320855614973
15.4569384835479 0.441843137254902
15.8980257510729 0.415956862745098
16.3954220314735 0.4101247771836
16.9115879828326 0.39784670231729
17.4277539341917 0.38878431372549
17.9439198855507 0.383668449197861
18.4600858369098 0.373144385026737
18.9762517882689 0.369490196078431
19.492417739628 0.368320855614973
20.0085836909871 0.364959001782531
20.5247496423462 0.357065953654188
21.0409155937052 0.349026737967914
21.5570815450643 0.338210338680927
22.0732474964234 0.337333333333333
22.5894134477825 0.337333333333333
23.1055793991416 0.337187165775401
23.6217453505007 0.328387878787878
24.1379113018598 0.306345811051693
24.6540772532188 0.305176470588235
25.1702432045779 0.305176470588235
25.686409155937 0.304737967914438
26.2025751072961 0.296552584670231
26.7187410586552 0.296406417112299
27.2349070100143 0.295675579322638
27.7510729613733 0.295529411764705
28.2672389127324 0.295529411764705
28.7834048640915 0.295529411764705
29.2995708154506 0.29582174688057
29.5811158798283 0.29582174688057
