"time" "survival" "NA." "NA..1"
0.296052241712359 0.9999 1 1
1.10667299660859 0.998437023955947 1 1
1.87692642023792 0.997042699277051 1 1
2.74287547589926 0.996997043590119 1 1
3.47070207953042 0.991254471287843 1 1
4.23750619139168 0.975112316171433 1 1
4.94630895092066 0.960267849142116 1 1
5.50246357855903 0.937918047574701 1 1
6.17888256345143 0.926119048011714 1 1
6.42072067665782 0.909543926469937 1 1
6.85582729483265 0.906260931381952 1 1
7.26037273392288 0.888356597194795 1 1
7.87713531020242 0.872653128007389 1 1
8.27469721683326 0.852478532176346 1 1
9.02345894480429 0.830176974265282 1 1
9.44802763190873 0.804833398686541 1 1
10.103288525861 0.794532334322564 1 1
10.7743375297634 0.773316788829477 1 1
11.1948350053965 0.755843705216596 1 1
11.9629434885711 0.744913733765134 1 1
12.7523737668613 0.731192124583645 1 1
13.430179271488 0.705277573556536 1 1
14.258130327579 0.689459506314428 1 1
14.89063245836 0.669965358097967 1 1
15.6932514660157 0.662110919738908 1 1
16.4256949902221 0.635787510860856 1 1
17.2351005278001 0.622185768610148 1 1
17.9881124207224 0.60287142078986 1 1
18.7779826428192 0.594259928131132 1 1
19.5675351277223 0.581957795761521 1 1
20.357234260561 0.571359035566164 1 1
21.405549357032 0.559028052041841 1 1
22.5114516979852 0.548174247638821 1 1
23.1834182662998 0.532176494937935 1 1
23.9297746645684 0.524480250569439 1 1
24.673400740455 0.516578363779133 1 1
25.527030226078 0.511930273042199 1 1
26.3165256812284 0.498965718160378 1 1
27.1693936519182 0.485472338583936 1 1
27.864286012666 0.481322147120885 1 1
28.6307355637008 0.478951095112896 1 1
29.4771879002073 0.478241356706957 1 1
30.2673514181751 0.473036608396737 1 1
31.0575964072183 0.468778177961103 1 1
31.9104873789083 0.455551963848696 1 1
32.6375649704226 0.454204882692487 1 1
33.4279321660787 0.45136592906873 1 1
34.2184623038854 0.450419611194145 1 1
35.0704158131023 0.447350837515132 1 1
35.7990453305156 0.44298354494806 1 1
36.5279339320739 0.44162561437389 1 1
37.4040026662016 0.440383910134166 1 1
38.2197440178134 0.432588798626475 1 1
38.906145492509 0.426246512536532 1 1
39.7503890519831 0.423071024618626 1 1
40.5405041399228 0.41758238094603 1 1
41.3311397375103 0.41758238094603 1 1
42.1213602852309 0.41304005514802 1 1
42.9114260379083 0.406699725388298 1 1
43.7632003107596 0.401549052385197 1 1
44.4689819082989 0.395533174468189 1 1
45.2822995058658 0.395533174468189 1 1
46.072023080027 0.385218309635208 1 1
46.8620888327045 0.378877979875486 1 1
47.6526678531563 0.378499452725652 1 1
48.5102690537 0.373945297954209 1 1
49.2128307979564 0.372402461847965 1 1
49.9622500492327 0.370989744449477 1 1
50.8144054903291 0.370266487216758 1 1
51.6048785983831 0.368657746829963 1 1
52.3952457940391 0.365818793206207 1 1
53.1854337533296 0.360897940258362 1 1
53.9757031836953 0.356923405185103 1 1
54.7661762917493 0.355314664798308 1 1
55.5566331055882 0.353516660836596 1 1
56.3472447144701 0.353516660836596 1 1
57.1378563233521 0.353516660836596 1 1
57.9779302754471 0.350073519646758 1 1
58.7012668603964 0.346576996422969 1 1
59.5761758925631 0.346576996422969 1 1
60.2995410043259 0.344668588709222 1 1
61.0821168494813 0.34409028334142 1 1
61.935974001498 0.336630144096771 1 1
62.6704959433586 0.334448355663699 1 1
63.4610912580255 0.334259092088782 1 1
64.2517028669075 0.334259092088782 1 1
65.0423144757895 0.334259092088782 1 1
65.8328323929348 0.333170826533009 1 1
66.6233584571877 0.332177192764694 1 1
67.4139700660697 0.332177192764694 1 1
68.1532176535954 0.331879778575539 1 1
68.5581642407421 0.323849595468342 1 1
69.2819714688735 0.323849595468342 1 1
70.0725830777555 0.323849595468342 1 1
70.8631946866375 0.323849595468342 1 1
71.6538062955195 0.323849595468342 1 1
72.4331189382458 0.323849595468342 1 1
73.2350295132834 0.323849595468342 1 1
74.0359237417614 0.323849595468342 1 1
74.8165663946872 0.323849595468342 1 1
75.6071780035692 0.323849595468342 1 1
76.3205195349597 0.323849595468342 0 1
